A,B,C
59,0.3859897270618805,23
87,0.7106047231047056,34
49,0.3645335888256236,58
23,0.8132675089582803,89
36,0.9913872100999935,69
9,0.18860635365400868,8
48,0.7078545639583281,84
66,0.23245216076027486,1
24,0.8107632091279903,81
54,0.2296085149084497,58
13,0.9357340818990121,45
10,0.05902520443009307,62
78,0.4954388746889664,52
33,0.6407037638746153,81
28,0.8118097908898263,49
94,0.1857848527915672,52
89,0.9681760877595974,64
24,0.7522836248695667,82
37,0.77359562827444,3
60,0.8692675536598027,59
8,0.670572573528061,81
52,0.7914102738749649,21
7,0.8861357085865242,28
54,0.9178571081051238,49
35,0.6008918577680522,30
49,0.9190697705667158,45
21,0.48154250635828266,20
48,0.24133364239214772,27
37,0.12512365973742867,97
5,0.28586030483652936,13
61,0.8886978091963057,85
1,0.44826650612442875,22
92,0.15244000786785017,70
98,0.31927619296642296,24
40,0.36285158165768006,47
15,0.7600423161849692,66
93,0.7525764048802311,46
58,0.24019829867033204,75
98,0.3513011006373148,78
58,0.8203956618941355,22
50,0.771026323225478,9
62,0.7207596396699593,92
11,0.912299821671128,32
26,0.1675866170544692,51
90,0.9384578114874051,49
63,0.6168641214554483,34
22,0.28946311598558705,86
81,0.05113878420200679,26
11,0.9240756106208721,77
39,0.9199348104365418,49
97,0.36760518908323425,33
46,0.6134264802173552,26
38,0.41199251083524646,25
71,0.2757159963400688,42
43,0.30598823028138655,66
85,0.1061384014038057,22
38,0.811701727902368,18
19,0.49471733050620825,4
28,0.531965174944674,39
87,0.37848449318339217,64
42,0.5044305127781685,11
6,0.236669750679374,39
59,0.9903524078587504,15
29,0.2336963992071034,55
79,0.7744962201941982,83
21,0.6712898412778961,39
84,0.8573073021992091,10
13,0.9655498494743593,60
69,0.3099277928579345,55
5,0.8271422892428162,31
53,0.23047171763163632,91
48,0.0034719049284939185,94
36,0.6548596553241858,55
34,0.9102350031555868,90
54,0.7578216898778559,49
87,0.29485604869426274,44
40,0.8472085625993195,40
16,0.7768571824410933,68
86,0.7221849351284338,39
86,0.15825732870020592,98
25,0.6255195829042025,24
2,0.2068447168125075,69
20,0.6509941617192531,2
96,0.4730883081750791,95
99,0.820308988648515,62
88,0.6819246950437031,58
6,0.8371305238494269,70
44,0.0611217606826675,35
39,0.8306215729860208,48
53,0.8207696333262894,21
86,0.41871735679980304,97
1,0.07427376568941946,97
48,0.6166844838678527,81
59,0.11172478862057211,74
22,0.2860362516159234,20
76,0.41760881713667775,50
12,0.1465703910896976,50
82,0.25174243072400093,44
44,0.8397757932485622,18
75,0.9955631368389866,83
78,0.2894138325237544,63
16,0.25937261198784867,46
80,0.37044113285358027,53
17,0.4828875932169542,54
3,0.03637144737372555,21
88,0.6975322170854292,88
59,0.8916801639501352,15
99,0.3932934052640563,64
61,0.2605755917958815,90
58,0.7380249195210934,47
65,0.5213880110580004,11
8,0.22788418567568547,72
2,0.5409024489077704,46
30,0.04258320012057648,88
73,0.3700643562869136,94
70,0.003240251395359328,64
63,0.8203712136655127,85
2,0.13501552530978944,39
42,0.8390103687955757,54
56,0.2947982123273317,31
92,0.9270614783843416,20
68,0.324526742333487,11
17,0.8066445185320662,57
45,0.7676458230783509,91
65,0.0829438718853176,8
35,0.17432760817434578,60
13,0.19774218782651098,25
15,0.47848981551864345,4
67,0.8139265376095374,26
72,0.6869601638948253,75
15,0.5292691998483379,35
89,0.6175357848233406,90
2,0.3487569888025608,32
95,0.6179069793640333,37
7,0.00696701255312504,84
23,0.13314768052597126,56
86,0.7357490931896629,5
34,0.558391919964641,23
20,0.0739684161211478,31
90,0.4284152115430333,94
10,0.9762407818655167,76
66,0.7875435126215844,38
3,0.5662352611637935,54
91,0.05134150873952603,39
51,0.6885186586089349,83
52,0.3061156984969424,27
13,0.2601295553312729,31
86,0.8009580319200679,42
30,0.5065440586675777,6
7,0.1349562052963702,76
86,0.8349507257696015,51
4,0.2137643606566686,49
23,0.508974943823845,80
80,0.14237354814035563,87
31,0.8752626316040245,67
64,0.7517629152161109,34
35,0.8271402584929508,35
63,0.6917951954363426,13
54,0.2618243307430681,44
97,0.11753582598656953,63
66,0.9725400021341376,53
38,0.3015029395014829,76
88,0.9681607108887703,14
33,0.22776854743947605,65
21,0.38557391906254934,8
26,0.3617959457132077,53
75,0.2958290604413578,93
62,0.39099046661340064,66
77,0.7352707329996028,2
5,0.8250267141102087,55
93,0.5227453342700306,5
74,0.6685299304898973,8
48,0.17782214766431348,60
15,0.30308688711867693,89
68,0.3538734913629127,76
99,0.4870239865758117,37
25,0.565404798486175,90
1,0.06664000600415843,13
90,0.3493596782603562,61
30,0.5920454047275738,66
94,0.6081251873898175,8
23,0.8207552040339304,93
43,0.7531528848835833,25
54,0.7578515212943214,93
29,0.9555651137896257,53
63,0.5372439240867998,44
81,0.642075867815197,81
33,0.4856977185283192,54
49,0.4351399517513901,67
52,0.6841221154823514,45
27,0.8165850382762739,49
43,0.506207659935834,85
3,0.8232312675753566,61
8,0.9824921857282111,23
90,0.3542506543228575,14
17,0.3003921349963914,12
11,0.0937558044326432,40
93,0.7335218919678663,39
37,0.7322046729166632,27
38,0.27682335017188964,73
35,0.4174047622492575,43
87,0.2578850660202108,29
15,0.9582438284302708,58
20,0.6570024801289404,35
33,0.22642637200674942,74
10,0.06953936157416563,67
67,0.29963792236470577,73
62,0.739238246364547,67
32,0.06162137168126258,70
19,0.7371030367840672,66
9,0.31190397628734856,43
40,0.2275501648331857,3
36,0.10680176159823773,81
39,0.6426300925259212,16
4,0.013458865073329274,51
69,0.7063371982155484,26
66,0.5108948475222896,79
25,0.8457690028273892,27
63,0.7164745767380413,9
14,0.07249269754136645,76
21,0.458402782199538,56
21,0.4208633218005676,1
21,0.9116185426843101,75
86,0.20209730913265866,54
55,0.028964027120169766,32
63,0.43277062182910786,93
67,0.07726522992466212,37
95,0.23961278885900195,75
8,0.15384046584690025,54
96,0.04580829333127012,69
60,0.8702982967022097,34
74,0.4710080205643087,7
36,0.33738054705181564,83
89,0.9882476344009904,31
72,0.6050863508497134,32
97,0.6322293002412112,98
88,0.5390826047054393,59
90,0.043735876407103635,14
65,0.3794998703793171,15
58,0.024348118162024868,57
59,0.16284977766663145,62
27,0.31793685257050464,59
33,0.8365800230517664,64
28,0.8458206470403751,55
72,0.03066338234413113,31
68,0.7125432317440018,57
77,0.9148283959702794,81
60,0.8049178699153663,40
16,0.15799896581183315,72
43,0.2970208579862601,73
80,0.8812866887560369,37
99,0.11323995524259067,90
57,0.4122733063200681,31
66,0.985932567379536,61
5,0.33734666169259175,21
10,0.9546930602192926,27
44,0.34911641590201314,97
85,0.20842339084014483,72
38,0.8683770444017097,7
12,0.5657221610768901,94
98,0.3274221786470286,22
9,0.04767457049124102,35
81,0.7928129916962915,63
58,0.5134890471218957,34
63,0.47206525382070663,65
52,0.7702101873321435,3
5,0.10522412495829425,23
96,0.6927358570180246,51
44,0.6367721640376454,14
3,0.8487063615021556,43
75,0.7471943492183464,90
95,0.8317927338301744,39
66,0.7143602767192095,1
44,0.19536600168562346,91
27,0.632158882281374,81
44,0.22241027240014632,28
34,0.3396196924676411,37
23,0.36256806340241177,32
70,0.71784238280969,77
84,0.17311351430718802,89
80,0.8292282885464464,84
1,0.6299623932010019,2
92,0.4582897798265144,17
14,0.4072456884965554,28
90,0.032076713774332744,31
54,0.013724649498458197,64
55,0.532198366112367,33
26,0.6191594997723212,35
78,0.09355232920292023,65
22,0.4717190508669217,20
56,0.8993144611543661,15
10,0.7362756213966775,26
62,0.297707185867945,76
56,0.3800066852561912,69
35,0.8815507760741348,79
58,0.838589112354609,9
59,0.4005411563059248,48
75,0.08446805144369574,72
65,0.704751092096336,51
95,0.24671430478559264,12
4,0.0258480187718948,20
33,0.31217615723271186,99
83,0.16954238665050692,12
12,0.5454279889414128,14
22,0.2640426790006336,69
7,0.7720824249197087,21
88,0.799232140915509,9
83,0.2783952526461281,86
47,0.5453295994015065,57
1,0.45766922374694297,54
73,0.4101458221930082,58
72,0.3723675228944401,78
57,0.01141193707011956,22
78,0.7175478496729427,64
6,0.6750656989234078,30
27,0.5385607393145095,20
28,0.06758503748477696,1
21,0.37893568352259654,65
27,0.36747187908115486,93
94,0.6283437368991736,2
31,0.907150988740333,27
33,0.3142072987396951,39
30,0.10188455489418158,1
42,0.6968619708738358,17
51,0.2585763866461692,44
9,0.8661643978105602,85
16,0.09073569175771068,95
42,0.2598798549203165,38
73,0.4021476380807236,9
21,0.13634673925983976,64
6,0.9613170897887869,30
14,0.8707092895791093,39
18,0.5737329768098397,34
70,0.8516939457968202,83
21,0.8376662395379798,9
93,0.2550581546438545,83
8,0.9505141920059845,10
53,0.02663890684958592,25
18,0.4060915420875084,87
11,0.5934044619612552,61
54,0.3772088280460999,13
2,0.013328816209846273,32
82,0.9312529000880445,71
8,0.15191765681329994,59
52,0.17350428981153265,39
39,0.9611212650790477,5
74,0.004382986243299136,33
47,0.33302685423231404,25
74,0.4012401599223654,44
25,0.22661817187328137,37
60,0.7960231919510911,35
12,0.6522329230465425,64
57,0.7442707391024196,16
62,0.8793377492953847,30
82,0.008095845657433709,77
30,0.5476697954614961,75
26,0.33078124109005325,66
34,0.5045973865023674,22
91,0.9647609439532523,14
76,0.7962693925208456,64
47,0.43032344331256867,88
83,0.6145700184197521,42
34,0.8500463121609081,74
79,0.5403097734513649,82
2,0.5261119678145285,90
8,0.10049381266872515,11
16,0.21651903860217625,68
33,0.030030887711434695,95
34,0.7818089529332541,50
76,0.32999736195870877,24
92,0.03281097694355595,43
26,0.170718405620089,29
36,0.763718014400275,87
30,0.2273976594794458,25
42,0.8684194963787563,56
60,0.3290137375505805,37
99,0.4637364226718955,1
29,0.3370683626269496,48
64,0.5459405748507888,18
74,0.498899089081002,74
30,0.1128971143330153,55
48,0.2929571656661868,26
58,0.3846607109072605,53
10,0.009441200518758519,95
72,0.3119910879100196,30
45,0.41408384752105265,30
90,0.07859999038476595,69
12,0.5148816184525867,47
10,0.09319170239433028,38
77,0.8420493828514254,92
84,0.8518293436055513,22
97,0.775482822482197,82
69,0.2649636538365826,88
32,0.7196322851222868,35
4,0.10334314847251858,76
79,0.31121567818046403,90
25,0.6989671142123236,4
44,0.6340503621424676,4
11,0.014891669639065852,46
7,0.07461551036921188,20
25,0.7016941989738094,8
2,0.11337590623394922,38
7,0.2279593518710652,46
23,0.43647364161560376,25
82,0.9172751805446032,57
53,0.6174696006410021,41
47,0.6855774212997978,67
45,0.7224418505165142,96
35,0.3040594311983723,5
88,0.3456279569385292,54
26,0.04601754410771319,38
14,0.1182098961511372,89
50,0.0026638797789283464,85
9,0.36232800506592233,77
40,0.1592291221299985,78
39,0.7801408838011293,8
36,0.9390617574087541,15
46,0.5778819280412171,90
26,0.06933477139192545,17
53,0.04779494438140708,61
71,0.4357141069839999,96
33,0.5812948618485646,77
55,0.1701613669593227,10
59,0.19589700386339715,80
10,0.7378469620100239,29
51,0.313865333200136,78
56,0.09062186445361287,32
54,0.5641604444131574,91
15,0.7976533043074402,11
91,0.3451728322326755,76
45,0.0481946466095825,73
21,0.41393011876573527,25
63,0.28019551047790503,2
29,0.1257054175082647,45
7,0.5678888297123872,79
15,0.014285759961370492,36
12,0.5525895540846422,94
37,0.8202591320753233,9
91,0.7743254459501403,23
74,0.3155400840856254,40
57,0.7306090327247011,70
27,0.16175720458787046,98
11,0.4873316820082805,22
59,0.6030966629081598,35
42,0.1205097939015336,7
47,0.6443128034002172,31
80,0.9296754517204218,27
91,0.7788298493550904,96
92,0.6511853861037631,21
6,0.07297514586207166,8
29,0.6988932132230911,83
35,0.4211871095216141,80
89,0.8585629937317759,4
60,0.45224607211570134,3
98,0.8343392921215363,80
89,0.1309601500746621,76
95,0.09278401153405369,54
19,0.21883609166408602,22
61,0.05115672798295556,34
56,0.28466385572835406,57
33,0.6091326653330895,58
7,0.7756690463320007,96
18,0.1361059240833522,8
62,0.9672048177576348,57
24,0.2718162609180511,15
22,0.5649291746920047,64
75,0.26352642279839666,34
95,0.6730516588528589,42
33,0.44354935467447265,29
10,0.569276831102589,9
45,0.16079637344567144,38
62,0.21381996960406913,4
96,0.9563041825505068,23
67,0.3666165805318523,2
15,0.3664705791601157,11
15,0.21462700161568227,94
85,0.20982887523978533,63
95,0.5167509923852284,3
62,0.2642859844122273,81
20,0.4266514315788127,47
1,0.3588232139949328,19
71,0.5564180712819823,9
72,0.5561372778806365,54
66,0.8130664431932907,88
76,0.13066048275877074,77
84,0.056839414834881974,43
60,0.007575358740852467,77
52,0.7210991679174051,47
1,0.5271427537096467,17
22,0.18548211696459205,67
73,0.20002784353890057,96
33,0.34162512714337034,27
28,0.2660458599596942,20
4,0.7046907542496141,94
44,0.1332891684587305,33
25,0.7186660829758542,35
80,0.38922754468053866,93
77,0.6124834339085398,34
12,0.3232356023065662,82
36,0.12145137406209228,98
16,0.08949690677914812,22
76,0.18602024972232256,63
14,0.5113421375475236,27
21,0.9599140947115137,94
22,0.4510880196739645,5
83,0.23424730054332,77
40,0.7114478181317812,80
47,0.5870838493030718,52
6,0.9954797454749533,48
93,0.530089683616992,90
70,0.04446211900265018,96
25,0.4228164427474995,57
2,0.5528105116835577,9
81,0.20660872251025264,86
81,0.9663755203291026,74
92,0.572344714670531,93
75,0.07478447846346026,76
12,0.28909315112199374,61
65,0.09540128997807418,86
23,0.8713650889728597,95
92,0.5608911907545335,69
80,0.436694692150155,99
53,0.582026677388455,54
71,0.4117581312843067,16
7,0.5917175931735216,66
74,0.38279830293921446,57
22,0.5288827414812038,92
97,0.5938267728586583,77
16,0.4533907738705468,32
39,0.6058821267992817,77
8,0.9095527596153086,32
66,0.987964075187107,42
88,0.6002802870956819,27
26,0.18668719952444468,21
78,0.6641961940640605,92
14,0.35319723009052384,78
45,0.2527438299291569,4
85,0.9891091164851123,10
56,0.5377807362535771,94
28,0.45432460471063674,22
27,0.1797396838142713,64
40,0.8580542416217143,90
33,0.1530772442473889,8
69,0.5147431600542669,51
98,0.016415128663452183,46
48,0.8069871017665659,3
26,0.3268876431935335,82
34,0.04054959084497345,24
28,0.9814696215694153,29
6,0.6726950668680296,69
10,0.005109992950177444,44
81,0.6164589140462219,58
73,0.2371385426274305,94
12,0.9088909708527962,45
95,0.4998964664094244,65
20,0.3702594782189985,88
94,0.9327033995300507,14
4,0.18870942823070902,68
51,0.7760389494401653,78
84,0.7232767507770731,22
15,0.7870503338657029,38
63,0.034994133193282595,96
58,0.20155518387934246,49
50,0.8692974184528098,61
58,0.358090990194331,38
58,0.5804557146315985,83
26,0.5108706695362066,94
48,0.3255866214718667,23
61,0.13541293559584733,98
14,0.7764691474490881,43
91,0.370462486732418,84
39,0.519780834317485,5
90,0.32126115720018755,60
77,0.8733626267331556,54
44,0.17371945583715598,17
9,0.8300451707335393,57
9,0.12796571828765546,76
56,0.5331511168485014,75
60,0.6154667329160555,7
29,0.5212022753238963,41
95,0.07282694062871398,78
31,0.8777887831871414,13
57,0.3398155225399343,50
15,0.8462450180309538,74
95,0.5784723662220113,96
86,0.9334761465115717,60
69,0.6635906113109772,99
75,0.6041254298886667,64
84,0.6465776071704653,48
72,0.5597860617415652,26
31,0.6861466284862975,73
40,0.4904684777527051,19
3,0.27117906490673493,13
70,0.4515195724698564,39
70,0.8120373068350207,43
91,0.41030728092866076,49
53,0.8243494128357959,74
83,0.3244041262162377,6
78,0.28338888748444846,81
96,0.8749194716512217,99
65,0.017218287272089405,91
8,0.6790194384223139,94
22,0.7875729582359852,52
25,0.22662755428559878,58
94,0.7854183671595746,36
97,0.5619005551485832,69
82,0.13098214099624506,40
29,0.9177655456373729,78
49,0.3587346229974333,27
90,0.8427994450173713,19
15,0.3485213232802524,7
66,0.193675493743922,18
53,0.9189630888154912,9
49,0.19630681082304613,55
43,0.9950132233486789,71
10,0.5884231492394579,21
48,0.9086611050819673,67
48,0.09900838459644445,31
72,0.5689099802849678,35
47,0.8396009590200308,8
43,0.6071573680945884,72
77,0.5835607337923909,74
9,0.7538753212903759,24
70,0.6626329405694623,7
84,0.16975230836738042,31
9,0.6358490120108732,83
4,0.5732259963666197,45
7,0.8745209468808114,57
47,0.06454938055904713,39
74,0.8623661725702425,33
21,0.19665676076820726,49
48,0.0029475829492862093,94
94,0.05198518776641714,65
33,0.3125705963513721,82
21,0.5933478457091826,5
48,0.730606063406317,28
45,0.18282461263213645,98
80,0.4346795450641885,9
49,0.12158065838097121,4
99,0.3323289670109093,35
76,0.02374593837942618,51
2,0.5523423841330379,53
98,0.004291191335872191,19
43,0.47914130517183684,52
72,0.10416522728986954,84
65,0.542727769436219,26
58,0.8444368227813476,29
88,0.8225714989123251,25
64,0.6689636839935637,80
7,0.6171507532194507,96
11,0.5140256797186274,32
85,0.013697452179151415,91
93,0.6336681093284063,35
70,0.30125234955460023,39
53,0.5456196124853875,41
84,0.04206799942303496,20
61,0.7614670463049379,29
53,0.04779078090160216,30
71,0.38829117993647344,68
56,0.12122783425304329,10
49,0.7832327675059384,29
44,0.042247679499401114,66
24,0.20373447023205238,42
66,0.5197096357221734,83
27,0.018184964234605028,52
37,0.6485512568495938,7
47,0.3042423542558812,70
66,0.13095388202562241,37
68,0.7702863525793884,1
98,0.6656066091260633,26
53,0.831478873514221,4
22,0.4718507408092141,18
36,0.6131103346605791,59
34,0.6165347659973084,81
87,0.3277357924589388,94
26,0.5284432033646528,3
57,0.9930703487157497,84
65,0.6441223597931274,2
25,0.98805551406473,43
26,0.07210637310645684,82
2,0.7876686665715638,19
10,0.16956489147233966,26
33,0.23296125746262775,20
89,0.06846830311323748,9
25,0.09278441823479178,95
36,0.638146161657047,89
71,0.7990069944554674,54
75,0.49603575116143195,75
17,0.11373118264832538,1
65,0.7891373219480451,35
67,0.44598792206904037,34
84,0.8886013263360483,97
27,0.7644743852898102,39
95,0.09943712405277538,75
84,0.6772826039020811,25
61,0.3886196321803601,94
46,0.22791032388475863,72
12,0.24229542045455565,29
9,0.45881737405250145,47
77,0.5194692387580904,66
17,0.3680393475285577,67
69,0.009034890158348352,24
24,0.5703519729233534,9
60,0.6790460997877857,62
76,0.2858065865577447,10
4,0.5621169858148243,93
93,0.7194769276377085,93
5,0.9189312203399645,17
7,0.36476135023198764,80
60,0.5536695037816644,5
51,0.1381884036901534,71
74,0.6546737042659097,33
58,0.16662519566918998,90
25,0.175628213621974,57
